,date_mutation,nature_mutation,valeur_fonciere,numero_voie,suffixe_numero,type_voie,code_voie,voie,code_postal,commune,section,numero_plan,numero_volume,nombre_lots,code_type_local,type_local,identifiant_local,surface_relle_bati,nombre_pieces_principales,nature_culture,nature_culture_speciale,surface_terrain
553,2017-03-31,Vente,1350000.0,48.0,,AV,0960,DE L EDEN PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0471,,0,1.0,Maison,,161.0,6.0,S,,500.0
554,2014-12-01,Vente,835750.0,2.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0508,,0,1.0,Maison,,140.0,5.0,S,,500.0
555,2014-12-01,Vente,835750.0,2.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0508,,0,1.0,Maison,,140.0,5.0,AG,,724.0
556,2016-10-11,Vente,857385.0,18.0,,AV,0040,DES AJONCS PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0509,,0,1.0,Maison,,158.0,6.0,AG,,829.0
557,2016-10-11,Vente,857385.0,18.0,,AV,0040,DES AJONCS PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0509,,0,1.0,Maison,,158.0,6.0,S,,500.0
558,2014-04-04,Vente,1401503.0,72.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0512,,0,1.0,Maison,,265.0,10.0,S,,500.0
559,2014-04-04,Vente,1401503.0,72.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0512,,0,1.0,Maison,,265.0,10.0,AG,,834.0
560,2015-05-29,Vente,1600000.0,49.0,,ALL,1790,DES LAURIERS PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0526,,0,,,,,,S,,236.0
561,2016-09-27,Vente,650000.0,2.0,,IMP,2241,DES ONAGRES,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0537,,0,,,,,,AB,,1194.0
562,2016-07-27,Vente,650000.0,6.0,,ALL,1150,DES FOUGERES PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0540,,0,,,,,,AB,,1433.0
563,2016-09-27,Vente,650000.0,,,BD,1846,LOUIS LIGNON PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0543,,0,,,,,,AB,,239.0
564,2014-11-28,Vente,1.0,,,,B281,MELLER,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0548,,0,,,,,,AB,,29.0
565,2015-05-29,Vente,1600000.0,51.0,,ALL,1790,DES LAURIERS PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0552,,0,1.0,Maison,,180.0,5.0,S,,798.0
566,2015-09-24,Vente,200000.0,,,,B119,LES CHENES,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0553,,0,,,,,,S,,194.0
567,2017-11-30,Vente,600000.0,5.0,,ALL,1150,DES FOUGERES PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0554,,0,,,,,,AB,,320.0
568,2017-11-30,Vente,600000.0,5.0,,ALL,1150,DES FOUGERES PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0556,,0,,,,,,AB,,654.0
569,2017-01-26,Vente,600000.0,5.0,,ALL,1150,DES FOUGERES PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0557,,0,,,,,,AB,,638.0
570,2018-08-08,Vente,600000.0,3.0,,ALL,1150,DES FOUGERES PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0558,,0,,,,,,AB,,806.0
571,2017-01-26,Vente,600000.0,,,ALL,1150,DES FOUGERES PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0559,,0,,,,,,AB,,86.0
572,2018-08-08,Vente,600000.0,16.0,,BD,1846,LOUIS LIGNON PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0560,,0,,,,,,AB,,79.0
573,2018-08-08,Vente,600000.0,14.0,,BD,1846,LOUIS LIGNON PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0561,,0,,,,,,AB,,89.0
574,2017-01-26,Vente,600000.0,5.0,,ALL,1150,DES FOUGERES PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0562,,0,,,,,,AB,,250.0
575,2015-12-24,Vente,5650000.0,116.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0004,,0,1.0,Maison,,460.0,13.0,S,,40.0
576,2015-12-24,Vente,5650000.0,116.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0005,,0,,,,,,AG,,1400.0
577,2015-12-24,Vente,5650000.0,116.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0005,,0,,,,,,S,,86.0
578,2015-12-24,Vente,5650000.0,116.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0006,,0,,,,,,S,,885.0
579,2015-12-24,Vente,5650000.0,116.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0007,,0,,,,,,AG,,1024.0
580,2017-02-24,Vente,4000000.0,132.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0021,,0,1.0,Maison,,200.0,10.0,S,,29.0
581,2017-02-24,Vente,4000000.0,,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0022,,0,,,,,,S,,910.0
582,2017-02-24,Vente,4000000.0,,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0023,,0,,,,,,AG,,876.0
583,2018-05-25,Vente,405500.0,149.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0055,,4,2.0,Appartement,,91.0,3.0,,,
584,2017-02-28,Vente,2500000.0,139.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0062,,0,1.0,Maison,,253.0,7.0,S,,1482.0
585,2017-05-19,Vente,750000.0,139.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0062,,0,1.0,Maison,,253.0,7.0,S,,1482.0
586,2016-07-28,Vente,1550000.0,24.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0109,,0,1.0,Maison,,210.0,7.0,S,,560.0
587,2016-07-28,Vente,1550000.0,24.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0109,,0,1.0,Maison,,210.0,7.0,AG,,602.0
588,2015-10-29,Vente,1200000.0,15.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0116,,0,1.0,Maison,,245.0,8.0,S,,557.0
589,2015-10-29,Vente,1200000.0,15.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0116,,0,1.0,Maison,,245.0,8.0,AG,,685.0
590,2016-01-22,Vente,614000.0,11.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0123,,0,1.0,Maison,,86.0,4.0,S,,937.0
591,2017-03-27,Vente,1000000.0,17.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0125,,0,1.0,Maison,,190.0,4.0,AG,,1400.0
592,2017-03-27,Vente,1000000.0,17.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0125,,0,1.0,Maison,,190.0,4.0,S,,509.0
593,2018-04-13,Vente,1600000.0,2.0,,AV,0707,DES COLOMBES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0133,,0,1.0,Maison,,168.0,5.0,AG,,511.0
594,2018-04-13,Vente,1600000.0,2.0,,AV,0707,DES COLOMBES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0133,,0,1.0,Maison,,168.0,5.0,S,,500.0
595,2018-11-30,Vente,1763000.0,25.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0135,,0,1.0,Maison,,136.0,5.0,S,,667.0
596,2018-11-30,Vente,1763000.0,25.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0135,,0,1.0,Maison,,136.0,5.0,AG,,440.0
597,2015-06-26,Vente,697500.0,7.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0160,,0,1.0,Maison,,110.0,5.0,S,,395.0
598,2015-06-26,Vente,697500.0,7.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0160,,0,1.0,Maison,,110.0,5.0,AG,,649.0
599,2017-07-07,Vente,800000.0,13.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0163,,0,1.0,Maison,,87.0,4.0,AG,,620.0
600,2017-07-07,Vente,800000.0,13.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0163,,0,1.0,Maison,,87.0,4.0,S,,592.0
601,2017-07-07,Vente,800000.0,,,,B463,LES PALOMBIERES,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0164,,0,,,,,,AB,,1213.0
602,2018-08-16,Vente,1200000.0,15.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0164,,0,,,,,,AB,,1213.0
603,2016-10-24,Vente,800000.0,5.0,,ALL,3015,DES TOURTERELLES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0167,,0,1.0,Maison,,122.0,4.0,S,,880.0
604,2016-05-13,Vente,1730000.0,23.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0180,,0,1.0,Maison,,303.0,8.0,S,,466.0
605,2016-05-13,Vente,1730000.0,23.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0180,,0,1.0,Maison,,303.0,8.0,AG,,806.0
606,2016-05-13,Vente,1730000.0,,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0181,,0,,,,,,S,,467.0
607,2016-05-13,Vente,1730000.0,,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0181,,0,,,,,,AG,,741.0
608,2015-12-14,Vente,1050000.0,2.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0210,,0,1.0,Maison,,166.0,7.0,S,,500.0
609,2015-12-14,Vente,1050000.0,2.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0210,,0,1.0,Maison,,166.0,7.0,AG,,712.0
610,2015-12-21,Vente,671550.0,3.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0218,,0,1.0,Maison,,118.0,5.0,S,,527.0
611,2015-12-21,Vente,671550.0,3.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0218,,0,1.0,Maison,,118.0,5.0,AG,,523.0
612,2015-03-18,Vente,805000.0,1.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0219,,0,1.0,Maison,,249.0,9.0,S,,586.0
613,2015-03-18,Vente,805000.0,1.0,,AV,2450,DES PINSONS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0219,,0,1.0,Maison,,249.0,9.0,AG,,465.0
614,2017-04-11,Vente,810000.0,10.0,,AV,3027,DE LA TRAMONTANE LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0224,,0,1.0,Maison,,113.0,4.0,S,,960.0
615,2017-07-06,Vente,950000.0,11.0,,AV,3027,DE LA TRAMONTANE LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0229,,0,1.0,Maison,,138.0,6.0,AG,,687.0
616,2017-07-06,Vente,950000.0,11.0,,AV,3027,DE LA TRAMONTANE LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0229,,0,1.0,Maison,,138.0,6.0,S,,463.0
617,2017-01-20,Vente,1550000.0,5.0,,SQ,2106,DU MISTRAL LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0247,,0,1.0,Maison,,170.0,6.0,AG,,555.0
618,2017-01-20,Vente,1550000.0,5.0,,SQ,2106,DU MISTRAL LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0247,,0,1.0,Maison,,170.0,6.0,S,,386.0
619,2014-01-27,Vente,1286650.0,9.0,,SQ,2106,DU MISTRAL LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0251,,0,1.0,Maison,,196.0,6.0,S,,500.0
620,2014-01-27,Vente,1286650.0,9.0,,SQ,2106,DU MISTRAL LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0251,,0,1.0,Maison,,196.0,6.0,AG,,624.0
621,2015-05-29,Vente,1180000.0,1.0,,AV,0683,DU CHERGUI LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0255,,0,1.0,Maison,,180.0,6.0,S,,405.0
622,2015-05-29,Vente,1180000.0,1.0,,AV,0683,DU CHERGUI LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0255,,0,1.0,Maison,,180.0,6.0,AG,,800.0
623,2017-06-01,Vente,1300000.0,8.0,,AV,2889,DU SIMOUN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0276,,0,1.0,Maison,,135.0,5.0,AG,,543.0
624,2017-06-01,Vente,1300000.0,8.0,,AV,2889,DU SIMOUN PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0276,,0,1.0,Maison,,135.0,5.0,S,,500.0
625,2015-11-02,Vente,1100000.0,3.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0281,,0,1.0,Maison,,138.0,3.0,AG,,421.0
626,2015-11-02,Vente,1100000.0,3.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0281,,0,1.0,Maison,,138.0,3.0,S,,525.0
627,2017-05-10,Vente,2800000.0,3.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0281,,0,1.0,Maison,,230.0,6.0,S,,525.0
628,2017-05-10,Vente,2800000.0,3.0,,AV,0061,DES ALBATROS PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0281,,0,1.0,Maison,,230.0,6.0,S,,421.0
629,2015-06-30,Vente,670000.0,8.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0285,,0,1.0,Maison,,116.0,4.0,S,,1050.0
630,2017-11-23,Vente,720000.0,12.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0292,,0,1.0,Maison,,115.0,3.0,S,,500.0
631,2017-11-23,Vente,720000.0,12.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0292,,0,1.0,Maison,,115.0,3.0,AG,,564.0
632,2018-10-16,Vente,878000.0,18.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0295,,0,1.0,Maison,,96.0,4.0,AG,,595.0
633,2018-10-16,Vente,878000.0,18.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0295,,0,1.0,Maison,,96.0,4.0,S,,370.0
634,2018-02-09,Vente,600000.0,20.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0296,,0,1.0,Maison,,94.0,4.0,S,,949.0
635,2017-11-03,Vente,640000.0,24.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0298,,0,1.0,Maison,,115.0,5.0,S,,480.0
636,2017-11-03,Vente,640000.0,24.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0298,,0,1.0,Maison,,115.0,5.0,AG,,500.0
637,2015-11-23,Vente,640000.0,25.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0304,,0,1.0,Maison,,75.0,3.0,S,,336.0
638,2015-11-23,Vente,640000.0,25.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0304,,0,1.0,Maison,,75.0,3.0,AG,,632.0
639,2017-07-21,Vente,798000.0,15.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0309,,0,1.0,Maison,,151.0,7.0,S,,581.0
640,2017-07-21,Vente,798000.0,15.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0309,,0,1.0,Maison,,151.0,7.0,AG,,553.0
641,2018-06-18,Vente,1220000.0,9.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0312,,0,1.0,Maison,,194.0,1.0,S,,500.0
642,2018-06-18,Vente,1220000.0,9.0,,AV,0079,DES ALIZES PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0312,,0,1.0,Maison,,194.0,1.0,AG,,806.0
643,2018-02-26,Vente,830000.0,3.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0313,,0,1.0,Maison,,174.0,4.0,AG,,693.0
644,2018-02-26,Vente,830000.0,3.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0313,,0,1.0,Maison,,174.0,4.0,S,,373.0
645,2016-05-27,Vente,1200000.0,28.0,,AV,3027,DE LA TRAMONTANE LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0356,,0,1.0,Maison,,135.0,5.0,AG,,605.0
646,2016-05-27,Vente,1200000.0,28.0,,AV,3027,DE LA TRAMONTANE LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0356,,0,3.0,Dépendance,,0.0,0.0,S,,500.0
647,2016-05-27,Vente,1200000.0,28.0,,AV,3027,DE LA TRAMONTANE LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0356,,0,3.0,Dépendance,,0.0,0.0,AG,,605.0
648,2016-05-27,Vente,1200000.0,28.0,,AV,3027,DE LA TRAMONTANE LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,33529000BT0356,,0,1.0,Maison,,135.0,5.0,S,,500.0
649,2016-12-20,Vente,5850000.0,,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0013,,0,,,,,,AG,,1160.0
650,2016-12-20,Vente,5850000.0,6.0,,AV,1236,DE LA GAROLLE LE PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0014,,0,1.0,Maison,,560.0,10.0,S,,795.0
651,2016-12-20,Vente,5850000.0,,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0015,,0,,,,,,AG,,760.0
652,2016-12-20,Vente,5850000.0,158.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0016,,0,2.0,Appartement,,42.0,2.0,S,,524.0
653,2016-12-20,Vente,5850000.0,158.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0016,,0,3.0,Dépendance,,0.0,0.0,S,,524.0
654,2016-12-20,Vente,5850000.0,158.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0016,,0,2.0,Appartement,,48.0,2.0,S,,524.0
655,2014-08-25,Vente,124380.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
656,2014-08-25,Vente,124380.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
657,2014-08-25,Vente,124380.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,2.0,Appartement,,33.0,2.0,,,
658,2014-08-25,Vente,124380.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
659,2014-11-07,Vente,364550.0,207.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,2.0,Appartement,,76.0,3.0,,,
660,2014-11-07,Vente,364550.0,207.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
661,2016-04-12,Vente,1000.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
662,2016-12-29,Vente,166950.0,207.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
663,2016-12-29,Vente,166950.0,207.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,2.0,Appartement,,21.0,1.0,,,
664,2016-12-29,Vente,166950.0,207.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
665,2017-04-11,Vente,255000.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,2.0,Appartement,,35.0,2.0,,,
666,2017-04-11,Vente,255000.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
667,2017-04-11,Vente,255000.0,207.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
668,2017-12-29,Vente,240000.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
669,2017-12-29,Vente,240000.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,2.0,Appartement,,35.0,2.0,,,
670,2017-12-29,Vente,240000.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,3.0,Dépendance,,0.0,0.0,,,
671,2018-04-27,Vente,245000.0,205.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0058,,1,2.0,Appartement,,86.0,3.0,,,
672,2015-02-28,Vente,500000.0,5.0,,AV,2540,DES PLUVIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0091,,0,1.0,Maison,,100.0,4.0,S,,714.0
673,2016-01-15,Vente,747880.0,5.0,,AV,0420,DES BOUVREUILS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0105,,0,1.0,Maison,,136.0,5.0,AG,,484.0
674,2016-01-15,Vente,747880.0,5.0,,AV,0420,DES BOUVREUILS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0105,,0,1.0,Maison,,136.0,5.0,S,,491.0
675,2015-08-21,Vente,980000.0,,,,B405,SUPER PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0117,,0,,,,,,AG,,617.0
676,2016-01-07,Vente,360000.0,,,,B405,SUPER PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0118,,0,,,,,,AB,,557.0
677,2015-08-21,Vente,980000.0,46.0,,AV,2540,DES PLUVIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0121,,0,1.0,Maison,,90.0,4.0,S,,573.0
678,2016-07-01,Vente,775000.0,30.0,,AV,2540,DES PLUVIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0129,,0,1.0,Maison,,80.0,4.0,S,,796.0
679,2015-10-07,Vente,800000.0,,,AV,2540,DES PLUVIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0143,,0,,,,,,AB,,999.0
680,2018-04-27,Vente,1635000.0,69.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0179,,0,1.0,Maison,,183.0,6.0,S,,975.0
681,2018-12-21,Vente,830000.0,79.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0184,,0,1.0,Maison,,122.0,5.0,S,,463.0
682,2018-12-21,Vente,830000.0,79.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0184,,0,1.0,Maison,,122.0,5.0,AG,,600.0
683,2018-08-31,Vente,950000.0,34.0,,AV,0420,DES BOUVREUILS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0185,,0,1.0,Maison,,158.0,7.0,S,,430.0
684,2018-08-31,Vente,950000.0,34.0,,AV,0420,DES BOUVREUILS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0185,,0,1.0,Maison,,158.0,7.0,AG,,655.0
685,2015-10-19,Vente,588200.0,46.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0201,,0,1.0,Maison,,86.0,3.0,S,,759.0
686,2016-10-03,Vente,815000.0,37.0,,AV,2540,DES PLUVIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0209,,0,1.0,Maison,,83.0,4.0,AG,,449.0
687,2016-10-03,Vente,815000.0,37.0,,AV,2540,DES PLUVIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0209,,0,1.0,Maison,,83.0,4.0,S,,530.0
688,2018-01-30,Vente,760000.0,3.0,,AV,3100,DES VERDIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0224,,0,1.0,Maison,,75.0,5.0,S,,823.0
689,2014-05-14,Vente,730000.0,7.0,,AV,3100,DES VERDIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0226,,0,1.0,Maison,,124.0,5.0,S,,970.0
690,2018-10-31,Vente,1792000.0,4.0,,AV,3100,DES VERDIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0231,,0,1.0,Maison,,150.0,5.0,S,,528.0
691,2018-10-31,Vente,1792000.0,4.0,,AV,3100,DES VERDIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0231,,0,1.0,Maison,,150.0,5.0,AG,,350.0
692,2015-11-06,Vente,1481200.0,2.0,,AV,3100,DES VERDIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0232,,0,1.0,Maison,,159.0,6.0,S,,580.0
